payment_id,order_id,payment_date,amount,payment_method,payment_status
72180,72180,2026-07-25,425.88,paypal,completed
72181,72181,2026-01-15,3365.75,paypal,completed
72182,72182,2024-08-31,838.04,credit_card,completed
72183,72183,2025-03-27,779.43,credit_card,completed
72184,72184,2026-04-11,3034.46,credit_card,completed
72185,72185,2024-10-29,3565.06,credit_card,completed
72186,72186,2025-04-29,62.59,credit_card,completed
72187,72187,2025-11-13,583.59,paypal,completed
72188,72188,2025-02-26,993.14,credit_card,completed
72189,72189,2025-11-09,3101.42,credit_card,completed
72190,72190,2025-05-22,4236.55,credit_card,completed
72191,72191,2026-08-13,4415.83,credit_card,completed
72192,72192,2026-06-20,3880.87,credit_card,failed
72193,72193,2026-03-31,2227.24,credit_card,completed
72194,72194,2026-05-18,9722.1,paypal,completed
72195,72195,2024-09-03,6942.17,credit_card,completed
72196,72196,2024-11-27,1992.46,credit_card,completed
72197,72197,2026-06-07,1225.2,credit_card,completed
72198,72198,2025-07-03,3867.78,credit_card,completed
72199,72199,2025-07-24,375.68,credit_card,completed
72200,72200,2026-05-21,1907.08,bank_transfer,completed
72201,72201,2025-11-24,280.02,bank_transfer,completed
72202,72202,2025-08-08,212.55,paypal,completed
72203,72203,2025-10-21,2726.85,credit_card,completed
72204,72204,2026-08-06,3649.17,credit_card,completed
72205,72205,2025-08-04,1882.6,paypal,failed
72206,72206,2024-10-31,2592.79,credit_card,completed
72207,72207,2026-06-11,6337.14,bank_transfer,refunded
72208,72208,2024-10-07,5293.26,credit_card,completed
72209,72209,2025-05-22,3742.87,paypal,completed
72210,72210,2026-02-07,3026.48,bank_transfer,completed
72211,72211,2024-10-23,2652.49,credit_card,completed
72212,72212,2025-04-19,3579.82,credit_card,completed
72213,72213,2026-06-03,5725.19,credit_card,completed
72214,72214,2025-09-30,5561.27,paypal,refunded
72215,72215,2025-02-23,648.09,bank_transfer,completed
72216,72216,2026-03-16,1894.27,bank_transfer,completed
72217,72217,2025-10-21,2504.39,credit_card,completed
72218,72218,2025-10-10,3299.14,credit_card,completed
72219,72219,2024-10-04,514.2,credit_card,refunded
72220,72220,2025-01-08,887.21,credit_card,completed
72221,72221,2025-04-21,4091.63,paypal,completed
72222,72222,2025-11-12,1707.74,credit_card,completed
72223,72223,2026-08-10,2169.7,credit_card,completed
72224,72224,2025-08-26,6387.69,paypal,completed
72225,72225,2025-10-15,3552.87,paypal,completed
72226,72226,2026-01-07,4508.35,credit_card,completed
72227,72227,2026-04-23,3604.95,credit_card,failed
72228,72228,2026-01-31,6558.71,paypal,completed
72229,72229,2025-02-14,3518.8,credit_card,completed
72230,72230,2026-03-24,6773.3,paypal,completed
72231,72231,2025-04-02,2560.48,credit_card,completed
72232,72232,2024-08-27,3216.43,credit_card,completed
72233,72233,2024-10-29,6323.89,credit_card,completed
72234,72234,2025-04-21,4088.55,credit_card,completed
72235,72235,2025-05-29,1420.24,credit_card,completed
72236,72236,2026-04-26,4853.18,credit_card,completed
72237,72237,2026-06-10,3748.48,credit_card,completed
72238,72238,2026-04-30,1983.06,credit_card,completed
72239,72239,2025-11-22,5041.43,bank_transfer,completed
72240,72240,2025-11-06,211.16,credit_card,completed
72241,72241,2025-05-15,6086.72,credit_card,completed
72242,72242,2025-08-03,631.4,credit_card,failed
72243,72243,2025-09-17,1052.26,credit_card,completed
72244,72244,2025-07-24,2589.45,credit_card,completed
72245,72245,2026-05-10,2265.56,credit_card,completed
72246,72246,2026-07-09,5022.12,credit_card,failed
72247,72247,2025-09-02,2760.81,credit_card,failed
72248,72248,2026-08-18,5646.56,bank_transfer,completed
72249,72249,2026-06-30,5512.97,paypal,completed
72250,72250,2025-03-17,2271.3,credit_card,completed
72251,72251,2026-06-25,2853.78,credit_card,completed
72252,72252,2025-06-15,1985.44,credit_card,completed
72253,72253,2024-12-09,5351.54,credit_card,completed
72254,72254,2026-01-28,2781.94,credit_card,completed
72255,72255,2026-07-06,5643.9,paypal,failed
72256,72256,2026-04-06,5542.24,paypal,completed
72257,72257,2024-09-21,4654.14,credit_card,completed
72258,72258,2025-12-17,1739.46,credit_card,completed
72259,72259,2024-12-16,3010.21,paypal,refunded
72260,72260,2026-04-04,9518.32,credit_card,refunded
72261,72261,2025-05-27,5372.19,credit_card,completed
72262,72262,2026-06-25,2536.52,credit_card,completed
72263,72263,2025-04-07,412.24,credit_card,completed
72264,72264,2025-10-23,3256.56,paypal,completed
72265,72265,2025-12-17,629.67,credit_card,completed
72266,72266,2025-08-21,1208.89,credit_card,completed
72267,72267,2025-04-05,3879.04,credit_card,completed
72268,72268,2026-07-02,3980.48,credit_card,completed
72269,72269,2025-06-10,3549.66,paypal,completed
72270,72270,2026-07-04,438.34,credit_card,completed
72271,72271,2024-12-05,5536.22,paypal,completed
72272,72272,2026-07-24,986.45,credit_card,completed
72273,72273,2026-08-10,4371.94,credit_card,completed
72274,72274,2025-12-22,3668.87,credit_card,completed
72275,72275,2024-11-11,4775.27,credit_card,completed
72276,72276,2026-07-19,5136.79,paypal,completed
72277,72277,2025-04-11,3729.17,credit_card,completed
72278,72278,2025-01-04,2940.25,paypal,completed
72279,72279,2026-01-11,1536.43,credit_card,completed
72280,72280,2026-03-31,3345.24,credit_card,completed
72281,72281,2026-03-05,1836.79,credit_card,completed
72282,72282,2026-05-17,3288.91,credit_card,completed
72283,72283,2024-09-13,28.27,paypal,completed
72284,72284,2025-09-23,974.14,credit_card,completed
72285,72285,2024-08-25,2365.5,credit_card,completed
72286,72286,2026-01-16,4831.34,credit_card,failed
72287,72287,2025-03-14,1971.21,credit_card,completed
72288,72288,2026-04-27,1391.38,credit_card,completed
72289,72289,2025-08-29,3172.44,credit_card,completed
72290,72290,2025-06-02,1759.21,credit_card,completed
72291,72291,2025-06-01,1505.4,credit_card,completed
72292,72292,2026-06-16,1501.15,credit_card,completed
72293,72293,2024-09-05,962.72,paypal,completed
72294,72294,2026-02-13,669.21,paypal,completed
72295,72295,2025-08-02,3247.87,paypal,completed
72296,72296,2024-09-27,3371.58,credit_card,completed
72297,72297,2025-03-04,5735.49,credit_card,completed
72298,72298,2026-05-16,1591.0,paypal,completed
72299,72299,2025-09-16,2025.68,credit_card,completed
72300,72300,2024-11-11,3826.04,credit_card,completed
72301,72301,2026-05-03,2948.72,credit_card,completed
72302,72302,2025-05-15,5904.92,paypal,completed
72303,72303,2026-05-17,1465.06,credit_card,completed
72304,72304,2024-11-29,5301.08,credit_card,completed
72305,72305,2024-10-20,3599.33,credit_card,completed
72306,72306,2024-12-08,429.12,paypal,completed
72307,72307,2025-07-02,5069.9,bank_transfer,completed
72308,72308,2026-02-12,4346.41,credit_card,completed
72309,72309,2024-11-30,4072.98,credit_card,completed
72310,72310,2025-05-09,3428.69,credit_card,completed
72311,72311,2024-09-13,5070.58,credit_card,completed
72312,72312,2026-01-03,1413.93,credit_card,completed
72313,72313,2026-04-30,1604.29,credit_card,completed
72314,72314,2026-05-20,2967.99,paypal,completed
72315,72315,2026-04-02,8649.7,credit_card,completed
72316,72316,2024-09-30,646.53,paypal,completed
72317,72317,2026-02-19,2808.84,credit_card,completed
72318,72318,2024-10-08,2156.91,paypal,completed
72319,72319,2026-05-20,2569.77,credit_card,completed
72320,72320,2025-01-17,1242.42,credit_card,completed
72321,72321,2025-01-08,6549.77,credit_card,completed
72322,72322,2025-12-29,5311.65,credit_card,completed
72323,72323,2026-05-09,1779.11,paypal,completed
72324,72324,2024-09-12,25.86,credit_card,completed
72325,72325,2025-02-18,2355.15,credit_card,completed
72326,72326,2024-09-05,2575.07,credit_card,completed
72327,72327,2025-10-02,2129.25,paypal,completed
72328,72328,2026-04-27,1988.19,credit_card,completed
72329,72329,2025-08-06,4677.8,bank_transfer,completed
72330,72330,2026-05-29,3485.68,credit_card,completed
72331,72331,2025-08-16,315.7,credit_card,completed
72332,72332,2025-06-27,4791.52,credit_card,failed
72333,72333,2025-07-15,1785.25,paypal,completed
72334,72334,2026-03-13,7086.61,credit_card,completed
72335,72335,2025-10-10,6785.61,credit_card,completed
72336,72336,2025-01-11,3205.93,credit_card,completed
72337,72337,2025-02-06,71.82,paypal,completed
72338,72338,2025-05-27,2979.63,credit_card,completed
72339,72339,2025-05-29,2757.28,paypal,completed
72340,72340,2025-08-22,3885.41,credit_card,completed
72341,72341,2025-11-05,2063.68,credit_card,completed
72342,72342,2025-07-19,1481.7,credit_card,completed
72343,72343,2025-12-25,3923.32,paypal,completed
72344,72344,2025-05-30,4332.01,credit_card,completed
72345,72345,2026-07-30,1107.24,paypal,completed
72346,72346,2026-05-07,3769.53,bank_transfer,completed
72347,72347,2025-02-26,3216.11,credit_card,completed
72348,72348,2026-05-30,21.09,credit_card,completed
72349,72349,2026-04-18,1919.27,credit_card,completed
72350,72350,2024-11-03,688.85,credit_card,completed
72351,72351,2025-09-16,4935.19,credit_card,completed
72352,72352,2025-11-23,3554.12,credit_card,completed
72353,72353,2026-06-16,906.3,paypal,completed
72354,72354,2025-12-19,3854.8,credit_card,refunded
72355,72355,2025-11-27,1561.79,paypal,completed
72356,72356,2024-09-07,942.56,credit_card,completed
72357,72357,2025-10-09,2887.78,credit_card,completed
72358,72358,2024-11-23,2669.28,credit_card,completed
72359,72359,2025-07-22,5897.72,credit_card,completed
72360,72360,2026-07-16,4581.57,credit_card,completed
72361,72361,2024-09-27,6216.66,credit_card,completed
72362,72362,2026-01-04,5663.45,credit_card,refunded
72363,72363,2025-01-13,846.9,credit_card,completed
72364,72364,2026-04-21,3253.55,bank_transfer,completed
72365,72365,2025-01-28,8494.88,credit_card,completed
72366,72366,2026-07-29,5181.94,credit_card,completed
72367,72367,2025-08-10,7550.83,bank_transfer,failed
72368,72368,2026-01-29,729.66,paypal,completed
72369,72369,2026-04-04,1792.88,credit_card,failed
72370,72370,2024-11-03,1831.65,bank_transfer,completed
72371,72371,2025-02-22,2648.47,paypal,completed
72372,72372,2025-03-31,1898.15,credit_card,completed
72373,72373,2026-07-12,3400.54,credit_card,completed
72374,72374,2026-07-07,2337.74,bank_transfer,completed
72375,72375,2026-01-10,3835.55,credit_card,completed
72376,72376,2026-07-24,2040.03,credit_card,completed
72377,72377,2024-10-24,7838.1,credit_card,completed
72378,72378,2026-01-03,9365.36,credit_card,completed
72379,72379,2025-10-20,5184.87,paypal,completed
72380,72380,2025-07-14,2071.59,paypal,completed
72381,72381,2025-11-30,2098.74,credit_card,completed
72382,72382,2026-06-27,363.8,credit_card,failed
72383,72383,2025-01-13,1708.96,credit_card,completed
72384,72384,2026-08-20,3808.24,paypal,completed
72385,72385,2025-08-22,3504.39,bank_transfer,completed
72386,72386,2025-01-23,1675.75,credit_card,completed
72387,72387,2024-11-22,344.78,credit_card,completed
72388,72388,2025-02-09,5863.83,credit_card,completed
72389,72389,2025-12-26,1109.37,credit_card,completed
72390,72390,2025-06-16,2257.09,bank_transfer,completed
72391,72391,2026-01-31,3927.78,credit_card,failed
72392,72392,2026-06-26,1087.9,credit_card,completed
72393,72393,2024-10-18,4511.17,credit_card,refunded
72394,72394,2025-03-16,863.46,paypal,completed
72395,72395,2025-11-27,604.14,paypal,completed
72396,72396,2025-12-23,2221.96,credit_card,completed
72397,72397,2026-01-27,5370.15,credit_card,completed
72398,72398,2026-08-09,1415.5,paypal,completed
72399,72399,2024-10-10,958.02,credit_card,completed
72400,72400,2024-09-15,5583.24,bank_transfer,completed
72401,72401,2026-06-07,539.56,credit_card,completed
72402,72402,2025-06-03,3701.87,credit_card,completed
72403,72403,2025-04-25,4190.11,credit_card,completed
72404,72404,2024-08-24,2632.21,paypal,completed
72405,72405,2025-01-10,756.58,credit_card,completed
72406,72406,2025-07-12,3687.09,credit_card,failed
72407,72407,2025-10-15,4965.58,credit_card,completed
72408,72408,2025-10-29,734.04,credit_card,completed
72409,72409,2026-05-08,951.18,credit_card,completed
72410,72410,2024-12-17,2550.17,credit_card,completed
72411,72411,2026-06-13,6510.34,credit_card,completed
72412,72412,2026-03-19,4737.06,paypal,completed
72413,72413,2025-10-04,2167.08,credit_card,completed
72414,72414,2024-10-21,7273.18,credit_card,completed
72415,72415,2024-11-11,5404.64,paypal,completed
72416,72416,2025-02-21,3826.97,credit_card,completed
72417,72417,2025-04-03,3163.74,bank_transfer,completed
72418,72418,2025-10-01,2325.26,paypal,completed
72419,72419,2026-02-23,15.66,credit_card,completed
72420,72420,2025-03-18,2504.78,credit_card,completed
72421,72421,2025-06-18,3604.9,credit_card,completed
72422,72422,2024-10-21,1455.53,credit_card,completed
72423,72423,2025-05-27,3892.16,paypal,completed
72424,72424,2024-09-06,7296.69,credit_card,completed
72425,72425,2025-02-15,4490.19,credit_card,completed
72426,72426,2024-10-07,7279.26,credit_card,completed
72427,72427,2025-05-01,1193.07,credit_card,completed
72428,72428,2025-10-19,1288.71,credit_card,refunded
72429,72429,2024-10-24,2791.98,credit_card,failed
72430,72430,2025-03-18,5384.1,credit_card,completed
72431,72431,2025-08-25,1628.67,credit_card,completed
72432,72432,2026-06-09,5344.81,credit_card,completed
72433,72433,2026-01-05,1362.99,paypal,completed
72434,72434,2026-03-17,5763.93,credit_card,completed
72435,72435,2024-09-03,1385.51,credit_card,failed
72436,72436,2026-07-29,4575.2,credit_card,completed
72437,72437,2024-10-24,465.6,credit_card,completed
72438,72438,2025-06-22,2919.79,credit_card,completed
72439,72439,2026-06-02,3753.08,credit_card,completed
72440,72440,2025-12-02,2656.33,paypal,completed
72441,72441,2026-01-16,19.97,credit_card,completed
72442,72442,2025-01-31,4941.09,bank_transfer,completed
72443,72443,2025-05-15,1047.16,credit_card,completed
72444,72444,2026-04-26,3067.7,credit_card,completed
72445,72445,2025-12-19,220.06,credit_card,completed
72446,72446,2025-01-31,2202.12,bank_transfer,completed
72447,72447,2024-11-15,1069.39,paypal,completed
72448,72448,2025-03-29,376.62,credit_card,completed
72449,72449,2026-03-20,3178.96,credit_card,completed
72450,72450,2025-09-20,4137.37,paypal,completed
72451,72451,2026-04-30,474.91,credit_card,completed
72452,72452,2026-07-02,5570.35,credit_card,completed
72453,72453,2025-11-06,3180.99,credit_card,completed
72454,72454,2025-02-18,3229.08,credit_card,completed
72455,72455,2024-09-18,6393.94,paypal,completed
72456,72456,2024-10-09,4800.81,credit_card,completed
72457,72457,2026-02-18,3457.0,credit_card,completed
72458,72458,2026-07-31,5148.38,credit_card,completed
72459,72459,2026-08-21,1734.08,credit_card,completed
72460,72460,2024-10-22,5494.42,paypal,completed
72461,72461,2024-10-10,5304.79,paypal,completed
72462,72462,2025-04-20,448.08,credit_card,completed
72463,72463,2024-11-18,211.96,bank_transfer,completed
72464,72464,2024-12-02,4998.35,credit_card,completed
72465,72465,2026-04-06,5048.0,credit_card,completed
72466,72466,2026-06-28,755.6,credit_card,completed
72467,72467,2026-04-11,2489.34,credit_card,completed
72468,72468,2025-05-02,4356.83,credit_card,completed
72469,72469,2026-08-04,755.6,credit_card,failed
72470,72470,2025-04-14,1328.23,credit_card,completed
72471,72471,2025-10-05,4132.74,credit_card,completed
72472,72472,2025-11-13,784.14,credit_card,completed
72473,72473,2025-03-26,6658.5,credit_card,completed
72474,72474,2025-10-30,524.64,credit_card,completed
72475,72475,2025-12-25,7098.25,credit_card,refunded
72476,72476,2024-09-05,3815.78,credit_card,completed
72477,72477,2024-10-13,4648.7,paypal,completed
72478,72478,2026-06-04,1677.48,credit_card,completed
72479,72479,2025-04-10,733.44,credit_card,completed
72480,72480,2024-09-25,517.17,credit_card,completed
72481,72481,2025-01-15,9246.25,paypal,completed
72482,72482,2024-10-02,1789.87,paypal,completed
72483,72483,2024-08-22,932.11,credit_card,completed
72484,72484,2026-01-20,3508.18,credit_card,completed
72485,72485,2025-03-24,1866.31,credit_card,completed
72486,72486,2025-04-25,4425.11,credit_card,completed
72487,72487,2024-12-10,472.47,credit_card,completed
72488,72488,2025-05-19,2848.08,credit_card,completed
72489,72489,2025-11-15,2532.53,credit_card,completed
72490,72490,2025-08-19,6270.31,credit_card,completed
72491,72491,2026-04-19,786.22,paypal,completed
72492,72492,2026-04-17,666.93,paypal,completed
72493,72493,2025-03-28,1197.13,credit_card,completed
72494,72494,2024-09-08,3888.26,credit_card,completed
72495,72495,2024-11-23,625.47,credit_card,completed
72496,72496,2025-05-22,1335.78,credit_card,completed
72497,72497,2025-09-22,2873.21,credit_card,completed
72498,72498,2026-04-05,3532.74,paypal,completed
72499,72499,2025-02-01,1402.46,credit_card,completed
72500,72500,2026-04-24,4616.28,paypal,completed
72501,72501,2026-05-14,2078.72,credit_card,completed
72502,72502,2025-01-23,3614.45,credit_card,completed
72503,72503,2025-07-28,777.56,credit_card,failed
72504,72504,2026-08-05,1166.7,credit_card,completed
72505,72505,2025-12-31,3466.56,credit_card,completed
72506,72506,2025-12-05,3459.24,paypal,completed
72507,72507,2024-10-13,128.04,bank_transfer,completed
72508,72508,2025-08-18,5931.59,credit_card,completed
72509,72509,2025-03-15,5450.93,paypal,completed
72510,72510,2025-07-05,2175.99,credit_card,completed
72511,72511,2025-05-22,7984.38,bank_transfer,completed
72512,72512,2024-09-10,3087.54,credit_card,completed
72513,72513,2026-04-27,3012.55,paypal,completed
